slug,domain,primary_segment,primary_pocket,primary_team,sha256,source_path
it-problem-root-cause-evidence,shared-execution,invest,fundos,t04,cb7b76e5f78b72d731783961bc3b1e845841899138d2781d8405f8ccbc15ba42,.bob/skills/it-problem-root-cause-evidence/SKILL.md
it-service-level-evidence,shared-execution,run,pmoos,assurance,8d0c86f7bbc4265df464584f0bb544b2eaecf5383a48c7d563ffb2dabce3c5f1,.bob/skills/it-service-level-evidence/SKILL.md
it-service-request-classification,shared-execution,invest,fundos,t04,b2b39ea9d99b3ede66056ca4ecf6aedcaa942c6bd5ec6aa1b3162fe250cda4ba,.bob/skills/it-service-request-classification/SKILL.md
it-software-asset-license-review,shared-execution,invest,fundos,assurance,37f36b29c9b66ca8d9859bdedd4bb465296dfad3f360b45d7a8d795ccbff7c44,.bob/skills/it-software-asset-license-review/SKILL.md
it-technology-roadmap-synthesis,shared-execution,make,innovationos,t07,b2bd9a035d38a3795094a7a64fbbdb72df39ce5123259a43574834564a584042,.bob/skills/it-technology-roadmap-synthesis/SKILL.md
it-technology-vendor-risk-review,shared-execution,invest,fundos,assurance,340a803a0fa5ca0bd30a1fb4f6bf9c86d668e7430b1ef9eaf613904e80553289,.bob/skills/it-technology-vendor-risk-review/SKILL.md
joke_mechanics,shared-execution,make,innovationos,integration,36dba4ee9e27c44a771023ae29f92df1ca699bf1ff2c7c63b85b8e234c423e8d,.bob/skills/joke_mechanics/SKILL.md
keyframe-evaluation,shared-execution,make,labos,assurance,3e9e0f0d3012c5ff54ef418ab6a7d71285a554bde1c4f8bcb27c738333b7b989,.bob/skills/keyframe-evaluation/SKILL.md
keyframe_evaluation,shared-execution,make,labos,assurance,715a0e95bcb1bd68c6a692f9d7aacdb6a1bb4bf1190ee979c5702d44f925ff94,.bob/skills/keyframe_evaluation/SKILL.md
keyframe_generation_plan,shared-execution,make,innovationos,integration,f1ec420de9cef4ab6456f2b05ae2d77ff2f83525602c4e66f31d05e4e86ef42e,.bob/skills/keyframe_generation_plan/SKILL.md
knowledge-work-document-analyst,knowledge-work,make,researchos,t03,474b53047ef0879898237b15946653fad51c0cc752faf9f0489e509e6be1f444,.bob/skills/knowledge-work-document-analyst/SKILL.md
knowledge-work-document-classification-specialist,knowledge-work,make,researchos,t03,b69fb1b283f41a24cc292206105b85ba37ac09d01c6d049fea6ed49af2a1e137,.bob/skills/knowledge-work-document-classification-specialist/SKILL.md
knowledge-work-document-comparison-specialist,knowledge-work,make,researchos,t03,a1fe565d89bd7844e97d1545fae3d23897291afaed9892af0aaa9e2122f4ca1f,.bob/skills/knowledge-work-document-comparison-specialist/SKILL.md
knowledge-work-document-intake-specialist,knowledge-work,make,consultingos,t03,c03b6274b4d70058965cd8a3bff2bc4b146c985833eacbbe8de94827127e93c2,.bob/skills/knowledge-work-document-intake-specialist/SKILL.md
knowledge-work-document-quality-reviewer,knowledge-work,make,researchos,assurance,b8ee42bc73e52d027f71ccd3438a83aa6336a78f4fb860a774594dda50ea5284,.bob/skills/knowledge-work-document-quality-reviewer/SKILL.md
knowledge-work-document-summarization-specialist,knowledge-work,make,researchos,t03,a6a29b9dc3c02fd77c2fd2ae3099d03bd899cb54a84f2bf3f93afe93eaa127d1,.bob/skills/knowledge-work-document-summarization-specialist/SKILL.md
knowledge-work-information-extraction-specialist,knowledge-work,make,researchos,t03,29be498d6233b0bcc24794d106b1a8f31079b5a4e79813068a5b491c47ba66cd,.bob/skills/knowledge-work-information-extraction-specialist/SKILL.md
knowledge-work-knowledge-base-curator,knowledge-work,make,researchos,t03,4603e3e1b2e600970680e39db8bfde0fbc7d7c8f62d5613d1083dddeff1b70ce,.bob/skills/knowledge-work-knowledge-base-curator/SKILL.md
knowledge-work-knowledge-graph-builder,knowledge-work,make,researchos,t03,a7d7d929e8f0b0cea14632afc55daca2fe21a368a4ab29fe7d2bc03bed00aad3,.bob/skills/knowledge-work-knowledge-graph-builder/SKILL.md
knowledge-work-knowledge-retrieval-specialist,knowledge-work,make,researchos,t03,0d87b2df86ff7ef5d2d643b8673c6aba54911da3ad88e8976c38a6e4ac216b9f,.bob/skills/knowledge-work-knowledge-retrieval-specialist/SKILL.md
knowledge-work-long-document-synthesis-specialist,knowledge-work,make,researchos,t03,b0fab40ec0e00368a175be3f99192b2b48460c0ed793f665f74ebb7a565077c9,.bob/skills/knowledge-work-long-document-synthesis-specialist/SKILL.md
knowledge-work-orchestrator,knowledge-work,make,researchos,t03,02e0f5655de5e2210a8a22361822bc966d9ce2fa8e5ef3589908db839051e2e1,.bob/skills/knowledge-work-orchestrator/SKILL.md
knowledge-work-pdf-analysis-specialist,knowledge-work,make,researchos,t03,df9e215ea8ec1abf14a6876a4cfc2ec12fff9ec45042392b2a37a81c057830b2,.bob/skills/knowledge-work-pdf-analysis-specialist/SKILL.md
knowledge-work-structured-extraction-specialist,knowledge-work,make,researchos,t03,0fdeb001f81a19fc292eb59aee7573ca1a04f4d417be8e0b84d4a95de85ae3c9,.bob/skills/knowledge-work-structured-extraction-specialist/SKILL.md
knowledge-work-table-extraction-specialist,knowledge-work,make,researchos,t03,6abd413d6afd321c28711c6850b4c8ff6b574dabe24d0dadf60623d1c15da393,.bob/skills/knowledge-work-table-extraction-specialist/SKILL.md
knowledge_state_tracking,shared-execution,make,innovationos,integration,3bb06d500c7c3e51984686884701a4b285e0a50d39b9ec9e7c87d751a3f5467e,.bob/skills/knowledge_state_tracking/SKILL.md
language-practice,shared-execution,learn,educationos,t05,ec679c471b38c5248f8066879b0603a4ddc7278b638a5b8434383f4e54531627,.bob/skills/language-practice/SKILL.md
learner-feedback-loop,shared-execution,learn,learningos,t01,0a8adc372b2fcfae668b77b016a8db89829a91ac04f9690641227444a60312fe,.bob/skills/learner-feedback-loop/SKILL.md
learner-simulation-audit,shared-execution,learn,educationos,integration,5778c32af8c545ff64de4f1d53675b64317667007891b4df82feeab333c28d8d,.bob/skills/learner-simulation-audit/SKILL.md
learning-session,shared-execution,learn,educationos,t03,4a28f79978cce52ff0161a696e3e5fe58fcef1aa7ea7e4e53a53329233836ee5,.bob/skills/learning-session/SKILL.md
legal-amendment-change-control,legal,protect,legalos,assurance,b0f74bd904423e14d8d549a7bc385959206cfc63f7aece8955b54c3106285bb8,.bob/skills/legal-amendment-change-control/SKILL.md
legal-approval-signature-routing,legal,protect,legalos,assurance,5cada2092ec4bf6453fcb8e90558beba4edec0e243c7d2f5ba7a09a4f0ce85b1,.bob/skills/legal-approval-signature-routing/SKILL.md
legal-case-law-researcher,legal,protect,legalos,integration,82e92915b561193d8bc923d9c1e9fd3fba07e6f4c115123242a02bdb050006e1,.bob/skills/legal-case-law-researcher/SKILL.md
legal-citation-reviewer,legal,protect,legalos,integration,e12d7bd6ba625d38c8875f2b8113dc2a63246092a1fcf84d9cb5d6f995c6ab40,.bob/skills/legal-citation-reviewer/SKILL.md
legal-clause-classification-specialist,legal,protect,legalos,integration,d6dc2a28ca605708bcd139ac5a26ed4d0892af28f96d7fd5c04e6f4423323e89,.bob/skills/legal-clause-classification-specialist/SKILL.md
legal-clause-comparison-analyst,legal,protect,legalos,integration,656654e8c5c32c081ef9958197ef123b3f558500e1395acb031ee5fc51474903,.bob/skills/legal-clause-comparison-analyst/SKILL.md
legal-contract-clause-extractor,legal,protect,legalos,integration,dae7b5a897995b38e149bc517c0ce08e3795fac80a36d05e91f1971337259727,.bob/skills/legal-contract-clause-extractor/SKILL.md
legal-contract-closeout-records,legal,protect,patentos,integration,27693213a1ea8fc338316f36ff0fd3be3794f6628b23ea967d57b40fe9c56e6f,.bob/skills/legal-contract-closeout-records/SKILL.md
legal-contract-drafting-redlining,legal,protect,legalos,assurance,b5a1feaffbaf5701d732b0600ccfc6eca991a4cc2cc42a8e2f17e9820e61c7f9,.bob/skills/legal-contract-drafting-redlining/SKILL.md
legal-contract-intake-specialist,legal,protect,legalos,t01,44b07b2085e6b6451c15a3f90c1173a95d858d22cf34416d87e75c4210c121c0,.bob/skills/legal-contract-intake-specialist/SKILL.md
legal-contract-lifecycle-specialist,legal,protect,legalos,integration,598a0270696e0352bfafd568f30e6f54c66b0e3776b3aa17a64080eed6e485c9,.bob/skills/legal-contract-lifecycle-specialist/SKILL.md
legal-contract-negotiation-specialist,legal,protect,legalos,t05,3eb8aa07a6352ea5b42eafa67f64b87a44e9104dd698f0891efa5cca3d0bf6c6,.bob/skills/legal-contract-negotiation-specialist/SKILL.md
legal-contract-parser,legal,protect,legalos,integration,7c50012f741adc644fd5a44a355cc79ac6de12b1d24d068cf52ad908a5580b74,.bob/skills/legal-contract-parser/SKILL.md
legal-contract-performance-monitoring,legal,protect,legalos,assurance,a0828a55fe25e0c4a84033f4bde08f973174c4eb87f7ced93c74ee1323bd0f53,.bob/skills/legal-contract-performance-monitoring/SKILL.md
legal-contract-risk-issue-spotting,legal,protect,patentos,assurance,9675cd2286b5840311168f1c320ee933513562caf1907c5b36732a7d3ae33f95,.bob/skills/legal-contract-risk-issue-spotting/SKILL.md
legal-contract-risk-reviewer,legal,protect,legalos,assurance,5647e12663e5afbf64276143e0fae1ea2d75160bdb49fb656312068f96270b70,.bob/skills/legal-contract-risk-reviewer/SKILL.md
legal-contract-template-governance,legal,protect,legalos,assurance,dd0410eaf7471c37756ed8591c32685fd994c69f7e37a7c085bdcdf4ef10f82a,.bob/skills/legal-contract-template-governance/SKILL.md
legal-dispute-claims-management,legal,protect,patentos,assurance,33913c7e9409a8daae4ea3c1660bf0e3bb213916a4f9376aa315d44fa9300291,.bob/skills/legal-dispute-claims-management/SKILL.md
legal-due-diligence-analyst,legal,invest,mandaos,t04,b01f62a2c69461442192edea5ab3afcdd6ac6e68267f131cb31b1450722ffe07,.bob/skills/legal-due-diligence-analyst/SKILL.md
legal-employment-agreement-reviewer,legal,protect,legalos,integration,61318e9546a5cdf4a8d2e48a7a23fe4eccc5ab5f5d461951955ccfdb6ca48e9e,.bob/skills/legal-employment-agreement-reviewer/SKILL.md
legal-escalation-coordinator,legal,protect,legalos,integration,ee7c486dd8b95da44bd3eb9e559b7c13204428d6fe3b6f15cb625d800961de4f,.bob/skills/legal-escalation-coordinator/SKILL.md
legal-general-counsel-advisor,legal,protect,legalos,integration,86aabde66dfc9f1d040d2c56b92d958a389dcdbffb5b87a8bd0e49ee19f6f23e,.bob/skills/legal-general-counsel-advisor/SKILL.md
legal-ip-contract-specialist,legal,protect,legalos,integration,40b2cfb79a0c6a9d61dfc5350858de20309bf3f65ec78827d1f38825448a167e,.bob/skills/legal-ip-contract-specialist/SKILL.md
legal-legal-hold-evidence-preservation,legal,protect,legalos,assurance,f2a1b068fff1fe428b2bc29d90f7aa60021b8943a3e8df6cea1ff792d2717983,.bob/skills/legal-legal-hold-evidence-preservation/SKILL.md
legal-legal-work-intake-triage,legal,protect,legalos,assurance,04de049649be5fedcd464045ec09ef106288447022e81d4c52d806d927a2529c,.bob/skills/legal-legal-work-intake-triage/SKILL.md
legal-litigation-research-analyst,legal,protect,legalos,t03,151669e9e4ed076cb8f627e9d6a05a552b0e138805682491dcbb60a969a39727,.bob/skills/legal-litigation-research-analyst/SKILL.md
legal-memorandum-writer,legal,protect,legalos,integration,075c642aacaf64106f220f5f73ac1bdaf693c2c10f5a40371b70366cf945c412,.bob/skills/legal-memorandum-writer/SKILL.md
legal-msa-review-specialist,legal,protect,patentos,assurance,8f2829e629b14fa955731ddef62fd3cb04bf701de0a57d74dacb63defe2f2856,.bob/skills/legal-msa-review-specialist/SKILL.md
legal-nda-review-specialist,legal,protect,patentos,assurance,7de847c0c08a2c5e29d20f112c5b72bfde2fc8c85c04ad68558d967d0fa578b8,.bob/skills/legal-nda-review-specialist/SKILL.md
legal-obligation-extraction-specialist,legal,protect,legalos,t07,939777b84704c2dc7e266eabe544e6c8d849725d60f46c90a970442379e2cb7b,.bob/skills/legal-obligation-extraction-specialist/SKILL.md
legal-obligation-management,legal,protect,legalos,integration,df17d6105928c293fb1da75881c11940160071e584f7df9daecf498bf592bcf0,.bob/skills/legal-obligation-management/SKILL.md
legal-obligation-milestone-management,legal,protect,legalos,assurance,37ac40486878607c60e4d74d6e94ae1187e0cc6b69a339f217aac72518003983,.bob/skills/legal-obligation-milestone-management/SKILL.md
legal-orchestrator,legal,protect,legalos,integration,3601ed155a271ba35f5dc0b28ec8f74de34371c94c40a9b8babc7fb63192b5c2,.bob/skills/legal-orchestrator/SKILL.md
legal-privacy-contract-specialist,legal,protect,legalos,integration,26899368461a567c14c9739ac11bebe524c067ca3fa515e7a698f60225df8cec,.bob/skills/legal-privacy-contract-specialist/SKILL.md
legal-procurement-contract-specialist,legal,protect,legalos,integration,8035e71592c00bbb5a2e9979da6746c28d1683f8a4f2283290023a90ee7c80bb,.bob/skills/legal-procurement-contract-specialist/SKILL.md
legal-quality-reviewer,legal,protect,legalos,assurance,cbfab83517fc2966dcde3da4a4984d317d649b6b0e3371d8165cabd6c209f450,.bob/skills/legal-quality-reviewer/SKILL.md
legal-regulatory-research-analyst,legal,protect,legalos,t03,a0de498f4ad146bf6d32bd50a3ad864f2b0b0b5a93e85177633bc8bd96a89ba8,.bob/skills/legal-regulatory-research-analyst/SKILL.md
legal-renewal-exit-management,legal,protect,legalos,assurance,bc3733781a725a7872615225a266669e004e0c665dc86391f00ae8536767dfa1,.bob/skills/legal-renewal-exit-management/SKILL.md
legal-research-specialist,legal,protect,legalos,t03,d05c9374fa7f87af538282b3337b5e0c3bdbcd9fddc9eb2885c356d8711a7939,.bob/skills/legal-research-specialist/SKILL.md
legal-risk-aml-case-evidence-prep,legal,protect,legalos,assurance,487b5e65f1b9aa0a77ffb8c26b5b6b7abaebd2eda8c9ac334f07bc9e32638bf1,.bob/skills/legal-risk-aml-case-evidence-prep/SKILL.md
legal-risk-audit-finding-remediation,legal,protect,complianceos,assurance,1d2b68ed154319b8af394c4e176b61536111cac0ff708d0a831608de434a53ed,.bob/skills/legal-risk-audit-finding-remediation/SKILL.md
legal-risk-board-governance-pack,legal,run,boardos,assurance,41e3faf0a130dc053fab2bf54bbd521adca7c4e18362a94007dcb39bce9a7a19,.bob/skills/legal-risk-board-governance-pack/SKILL.md
legal-risk-clause-variance-analysis,legal,protect,legalos,assurance,2066485e783600768e55bf6790296b3b9b321858a7dc9275dd00f709cacde997,.bob/skills/legal-risk-clause-variance-analysis/SKILL.md
legal-risk-compliance-training-exception,legal,protect,legalos,assurance,d1dabd50fa39cfe2a4a26a3a3b5d4a3c5cb72b43281174d2ed3b7b8a15e9b694,.bob/skills/legal-risk-compliance-training-exception/SKILL.md
legal-risk-conflict-of-interest-review,legal,protect,patentos,assurance,a10eb2c8334bc54dfcbb2e6f0b4f0a89933ee0a5b65814b346516a7c8f4dbd13,.bob/skills/legal-risk-conflict-of-interest-review/SKILL.md
legal-risk-consent-register-quality-check,legal,protect,legalos,assurance,231db32d4d2f3f678665e91bccf48c5ea36c3fed63f785c297f2083bf0db08fb,.bob/skills/legal-risk-consent-register-quality-check/SKILL.md
legal-risk-contract-intake-classification,legal,protect,legalos,assurance,c2b405f9ece29e0a7ea2b94dcb9150ef293b7d794e64c8b1c19b76e048321262,.bob/skills/legal-risk-contract-intake-classification/SKILL.md
legal-risk-control-test-evidence,legal,protect,complianceos,assurance,95c4a97f84b8264d1a1297cfd46dfc376d8c4958c0979e255c604b73ce9c5a5e,.bob/skills/legal-risk-control-test-evidence/SKILL.md
legal-risk-crisis-legal-coordination,legal,protect,legalos,assurance,b047baea414c015ed4b7eb92b35f7cb12a2c8e33b5aba061d9c1ee69b8c4865e,.bob/skills/legal-risk-crisis-legal-coordination/SKILL.md
legal-risk-dpia-preparation,legal,invest,mandaos,assurance,80b0180c7c1188fd09153840ffa7086c4c4c66285162f57eed808ce2c4f67a54,.bob/skills/legal-risk-dpia-preparation/SKILL.md
legal-risk-enterprise-risk-assessment-prep,legal,invest,mandaos,assurance,0dc6350874353c010ba74ec2910dca550e4211e35f543675b11ff261bb3b7187,.bob/skills/legal-risk-enterprise-risk-assessment-prep/SKILL.md
legal-risk-ethics-allegation-intake,legal,protect,legalos,assurance,56f79bbeab93ad88a5f07c823d19bd0568ddd45e999025a7e72be81cd3636cf5,.bob/skills/legal-risk-ethics-allegation-intake/SKILL.md
legal-risk-gifts-hospitality-review,legal,protect,legalos,assurance,a5f4ff15bac70ba0a6cec136cc7572277c85f5dbeafb81e31431d60a39f33bce,.bob/skills/legal-risk-gifts-hospitality-review/SKILL.md
legal-risk-insurance-claim-evidence,legal,protect,legalos,assurance,ae419bd9ecbf1861b0775a30d560e1a3bfce9deea582a6f50d2f10eb7e826f70,.bob/skills/legal-risk-insurance-claim-evidence/SKILL.md
legal-risk-ip-docket-readiness,legal,protect,patentos,assurance,eba4397e47cf9d5c76cf44fb8bc93a9135b5c35953753abcce19cd8542075fff,.bob/skills/legal-risk-ip-docket-readiness/SKILL.md
legal-risk-issue-triage,legal,protect,legalos,assurance,162214ea5dcc81847480c01966358b5dadb10f0af5793e5cb73ee8e162435453,.bob/skills/legal-risk-issue-triage/SKILL.md
legal-risk-legal-hold-readiness,legal,protect,legalos,assurance,1aef71cd3ece4fae1408495c367ee2969406e4ae2240e506fc1450d517c38c4c,.bob/skills/legal-risk-legal-hold-readiness/SKILL.md
legal-risk-litigation-evidence-compilation,legal,protect,legalos,assurance,bbc0cbea6037889606d3fffa951e1e005b92d656a3eec97eab03771620cee654,.bob/skills/legal-risk-litigation-evidence-compilation/SKILL.md
legal-risk-obligation-extraction,legal,protect,legalos,assurance,35d81e308b60afd39029b9f23c062277691f957588faf465a76858fa83704b88,.bob/skills/legal-risk-obligation-extraction/SKILL.md
legal-risk-policy-change-impact-analysis,legal,protect,legalos,assurance,d4507210340d8fbdaa970b010a3e74662a7bfd799d2006acc86cbf752a04b8ea,.bob/skills/legal-risk-policy-change-impact-analysis/SKILL.md
legal-risk-privacy-request-intake,legal,protect,legalos,assurance,b1c0c4ed261fbc1863c1395abf9db5fb08b42027b090cf920f8872dd3309059c,.bob/skills/legal-risk-privacy-request-intake/SKILL.md
legal-risk-records-retention-review,legal,protect,patentos,assurance,c73e2f9ead5f0f83004130db674433cfd24c613095dc62eb323502cd07b051af,.bob/skills/legal-risk-records-retention-review/SKILL.md
legal-risk-regulatory-horizon-scan,legal,protect,patentos,assurance,98828b0bb4d38a8fff24fe2a9f1ae4d4f7ad293560379adc639cadfe8da03321,.bob/skills/legal-risk-regulatory-horizon-scan/SKILL.md
legal-risk-sanctions-screening-case-prep,legal,protect,patentos,assurance,8e3200f949da87acbd80dd901512fa521d52f4c294a9ae32ec4a62ac932ab7c9,.bob/skills/legal-risk-sanctions-screening-case-prep/SKILL.md
legal-saas-agreement-review-specialist,legal,protect,legalos,assurance,d28bfc6c341106acb1cd8f01d3da05b13a5261cdde53b33018e1b0e5121d4892,.bob/skills/legal-saas-agreement-review-specialist/SKILL.md
legal-sow-review-specialist,legal,protect,patentos,assurance,2f4148e54608a713d8d55b0d4f452294b2ac0c99da3655f0d4c488b44e23e9e4,.bob/skills/legal-sow-review-specialist/SKILL.md
legal-statutory-researcher,legal,protect,legalos,integration,abaf60359ae15ec9f3668e510d4214886a922a6ceca2a962dc979fe182dcb6d7,.bob/skills/legal-statutory-researcher/SKILL.md
legal-system-navigator,legal,protect,patentos,t01,a39b1d300504d2e39a420894f6e3e80800d9fd0c94602e6867db06b565f17ddc,.bob/skills/legal-system-navigator/SKILL.md
legal-third-party-risk-assessment,legal,invest,mandaos,assurance,4e79ad738459db662760a2d13f66cf8ed0ee3852f01ceddf90e66f165168739f,.bob/skills/legal-third-party-risk-assessment/SKILL.md
lemos-strategy-playbook,shared-execution,make,patenttoproductos,t03,d96f8a2ae58e2ef4416d61f9033cadbd777198d722813a87c2ed2ef3568ff601,.bob/skills/lemos-strategy-playbook/SKILL.md
lens_strategy,shared-execution,make,innovationos,integration,d1b1b823335fe4da1366b90eb0ce8261589ce4f149d54b89f9085d28055af6cb,.bob/skills/lens_strategy/SKILL.md
lesson-builder,shared-execution,learn,educationos,assurance,984d1153b00e35b5308c8ddd35414d42e82680ea8155ea871674667fd948457c,.bob/skills/lesson-builder/SKILL.md
lighting_design,shared-execution,make,innovationos,integration,ea442f94863e1577796cac47f88ae4d2ca647fabf802eb6572d9d95959d4ad7f,.bob/skills/lighting_design/SKILL.md
lighting_time_state_tracking,shared-execution,make,innovationos,integration,163a50572240cadcbe02eb8fcad82b6448dda847aaa8e8c70fd68108d86a6b4c,.bob/skills/lighting_time_state_tracking/SKILL.md
line-function-presentation-strategist,shared-execution,invest,fundraiseos,t01,3998244ae99a4645b29b4dd1dcde05f270a9fb2d626ad45340e27d483b19840d,.bob/skills/line-function-presentation-strategist/SKILL.md
line_compression,shared-execution,make,innovationos,integration,15f3a893f4da02cc42850205e3162091de67a42bb4bcf996aaa69e87e729fad9,.bob/skills/line_compression/SKILL.md
lineage_reconstruction,shared-execution,make,innovationos,integration,4741a7dcc5850c97b52e4c8000a40a26680a0d958aac853826fdf53619038d2c,.bob/skills/lineage_reconstruction/SKILL.md
linkedin-storyteller,shared-execution,create,studioos,t03,a23d2f5423c22662f08d2db5685902bc70578199da4547a78b2a81f362cb93fb,.bob/skills/linkedin-storyteller/SKILL.md
lip_sync_strategy,shared-execution,make,innovationos,integration,d0a0f540df24a4c9f4b7dc6c945929e19c4e21026b5ee59df065c093d503dacc,.bob/skills/lip_sync_strategy/SKILL.md
local-lead-blitz,shared-execution,sell,revenueos,integration,f96ed49ce39c577ade1c8743970be819fb2b5f6cb5654ff751d6f5e04870cd4b,.bob/skills/local-lead-blitz/SKILL.md
localization-accessibility,shared-execution,run,franchiseos,t03,f8282efec9a143b36b6a4ae896a3327ff5ebf72f3a2418d72ea07f98b685b67c,.bob/skills/localization-accessibility/SKILL.md
localization-overlay-builder,shared-execution,learn,educationos,t06,263ec28288f6863b843fb619bbf37c1c1c5b7d5df380b5d5ce15c11b5354b424,.bob/skills/localization-overlay-builder/SKILL.md
localized-content-delivery,shared-execution,learn,learningos,t01,ed09d87131d6dc806471a4cbdf6652a0168b37f383233ab15ab558dd1682b47d,.bob/skills/localized-content-delivery/SKILL.md
location-scouting-logistics,shared-execution,run,supplyos,assurance,b10d7681a6e604e63d20f88e78b87f29965e5a33f14599e8e177b74643c6b177,.bob/skills/location-scouting-logistics/SKILL.md
location_bible_creation,shared-execution,run,franchiseos,integration,ff5d86f64ac00fea8ac65b8745f1f3f1d692258b2247ea91495b86293424de99,.bob/skills/location_bible_creation/SKILL.md
location_geography_map,shared-execution,run,franchiseos,integration,a085959b6d82e6d18e744649e6dfcecdb9d74805fc493d388b447ea89dfb94e9,.bob/skills/location_geography_map/SKILL.md
look_grade,shared-execution,make,innovationos,integration,87fac62ef3d3cf8d7e0727dcf7805a434c852b4539795a99fdc5c80fdcfe9a8d,.bob/skills/look_grade/SKILL.md
loudness_delivery_qc,shared-execution,create,agencyos,integration,b2ebe090cf6c84ac1357281e185be528ce97f967585ed97c6ed082aa6699a617,.bob/skills/loudness_delivery_qc/SKILL.md
manus-api,shared-execution,invest,mandaos,integration,a783befd6db51df401950fac6774202fcaf8e87083dc65a4a74cb44e9dcde543,.bob/skills/manus-api/SKILL.md
manus-config,shared-execution,invest,mandaos,integration,fdf5ca7ce4ef5deebb03127b5e304be51a7af360a9cb32ab17fd8469ecc6ced7,.bob/skills/manus-config/SKILL.md
manus-pptx,shared-execution,make,labos,t01,5fe11fea8e40d1cd1e6a3814e1721059d3b70da4bb2e0f80cb3ef4bb49adc08f,.bob/skills/manus-pptx/SKILL.md
markdown-chunker,shared-execution,create,creatoros,t02,3783788c745bd50e420a271597fbd961fc05d2afc920f2556b5e35d820a128a0,.bob/skills/markdown-chunker/SKILL.md
marketing-account-based-marketing-specialist,marketing,sell,revenueos,t04,78ee23447aa6864bb8259569f0e2fa037734b4708a83f1842ac4d2a0ca6eba62,.bob/skills/marketing-account-based-marketing-specialist/SKILL.md
marketing-account-based-signal-qualification,marketing,sell,revenueos,t03,8aa6def57a251dde5b660eeebeffc1e06cad42b20bc9768bde7b5a22ef800177,.bob/skills/marketing-account-based-signal-qualification/SKILL.md
marketing-ad-copywriter,marketing,sell,revenueos,integration,2c065ecb1e3af0fa883390e6e091b471b10530dc39dd462b84cd423413ae0153,.bob/skills/marketing-ad-copywriter/SKILL.md
marketing-ad-creative-strategist,marketing,sell,revenueos,integration,25810c8413f84075571a0c7e24580e027560bb4c72f720fcfe7b46cad7149e18,.bob/skills/marketing-ad-creative-strategist/SKILL.md
marketing-advertising-strategist,marketing,sell,revenueos,integration,71c987dcbd93ffccef468b333975b4f231ba4b5cf7108d46145f9a1f04923e36,.bob/skills/marketing-advertising-strategist/SKILL.md
marketing-analytics-specialist,marketing,sell,revenueos,integration,cf88854f8e0f44f5c15991b2f0c0d46633ccf6a6205c71ba2bf515e1570e7621,.bob/skills/marketing-analytics-specialist/SKILL.md
marketing-attribution-explanation-pack,marketing,create,brandos,t08,1ece99eb34c2ac962f2aa2fa0abeac714fdc869ab1190f802e33c11b53733536,.bob/skills/marketing-attribution-explanation-pack/SKILL.md
marketing-audience-segmentation-analyst,marketing,sell,revenueos,integration,2fab4afbd12e2674a9132adfda95d6150d793127571a9aeb74ac7d07db0b8478,.bob/skills/marketing-audience-segmentation-analyst/SKILL.md
marketing-audience-segmentation-review,marketing,sell,revenueos,assurance,4cd76dd65f6b299502d92c2998a46c41fb022bed9fa85e7e6933f207e744225e,.bob/skills/marketing-audience-segmentation-review/SKILL.md
marketing-automation-specialist,marketing,sell,revenueos,integration,ca4d724a60c84fd43b79b884705ceaeb89dbb774486e772f426d0912a961e75e,.bob/skills/marketing-automation-specialist/SKILL.md
marketing-b2b-copywriter,marketing,sell,revenueos,integration,a93159dbbc1dc00a49404874603f7f359b7875c0d3c0584209ae32efc9b3aada,.bob/skills/marketing-b2b-copywriter/SKILL.md
marketing-brand-compliance-review,marketing,sell,revenueos,assurance,c4ad25509ffa43492bf64eb43ad4caad45755435421b288de8bce35e47f6440f,.bob/skills/marketing-brand-compliance-review/SKILL.md
marketing-brand-strategist,marketing,sell,revenueos,integration,0fa3708d5a55b36c7f4a7a1ac8b0551a674e32e31c2f38f0420894ae154ea9a2,.bob/skills/marketing-brand-strategist/SKILL.md
marketing-brand-voice-specialist,marketing,sell,revenueos,integration,d1788dbe575924a99924eab216f80055542ca8b28c2aad50fa652429d8ec7ab0,.bob/skills/marketing-brand-voice-specialist/SKILL.md
marketing-budget-pacing-analysis,marketing,create,brandos,t01,89f86787df4356d58eb8a92c3b249823802d174049a4b3a862a02b99262980e0,.bob/skills/marketing-budget-pacing-analysis/SKILL.md
marketing-campaign-analyst,marketing,sell,revenueos,integration,0bd2337c6b1da9708ee0174240a00bb71dd47f7ac0d136c710db5d100d3c453b,.bob/skills/marketing-campaign-analyst/SKILL.md
marketing-campaign-brief-preparation,marketing,create,brandos,t08,946685ee354c82281f42fb61bb22f71fd1e384060c35daab03e1e8c7e98b68b1,.bob/skills/marketing-campaign-brief-preparation/SKILL.md
marketing-campaign-launch-readiness,marketing,create,brandos,t01,8abb8430c942d6e13ef017a69a705e721bb41c83dac472f7c9252dd9d3102a27,.bob/skills/marketing-campaign-launch-readiness/SKILL.md
marketing-campaign-orchestration,marketing,create,creatoros,integration,0c5f730ad84a01433a6f57bbc47a7e346d547828422eabecab05ca8baafb87b7,.bob/skills/marketing-campaign-orchestration/SKILL.md
marketing-campaign-planner,marketing,sell,revenueos,integration,c449e6ea9f194604076d4a61722ac07e30e4b9d4a394e0bbf7fb8a5d0aceb30e,.bob/skills/marketing-campaign-planner/SKILL.md
